Num,YEAR,SOC_NAME,Count,PREVAILING_WAGE
3597,2016,FIRST-LINE SUPERVISORS OF CONSTRUCTION TRADES AND,3,80190.66667
3598,2016,"FIRST-LINE SUPERVISORS OF FARMING, FISHING, AND",2,46222.5
3599,2016,FIRST-LINE SUPERVISORS OF FIRE FIGHTING AND,1,21008
3600,2016,FIRST-LINE SUPERVISORS OF FOOD PREPARATION AND,1,32926
3601,2016,FIRST-LINE SUPERVISORS OF FOOD PREPARATION AND SER,1,39998
3602,2016,FIRST-LINE SUPERVISORS OF HOUSEKEEPING AND,3,42993.33333
3603,2016,"FIRST-LINE SUPERVISORS OF LANDSCAPING, LAWN",4,33197
3604,2016,FIRST-LINE SUPERVISORS OF NON-RETAIL SALES WORKERS,6,62843.7
3605,2016,FIRST-LINE SUPERVISORS OF OFFICE AND,10,42099.08
3606,2016,FIRST-LINE SUPERVISORS OF PRODUCTION AND OPERATING,13,43003.13846
3607,2016,FIRST-LINE SUPERVISORS OF RETAIL SALES WORKERS,8,50960.025
3608,2016,FIRST-LINE SUPERVISORS OF TRANSPORTATION AND,1,51708.8
3609,2016,FIRST-LINE SUPERVISORS/MANAGERS OF PRODUCTION AND OPERATING WORKERS,1,41080
3610,2016,FITNESS AND WELLNESS COORDINATORS,1,56930
3611,2016,FITNESS TRAINERS AND AEROBICS INSTRUCTORS,14,37390.9
3612,2016,FLIGHT ATTENDANTS,1,123510.4
3613,2016,FLORAL DESIGNERS,1,36816
3614,2016,"FOOD PROCESSING WORKERS, ALL OTHER",1,31200
3615,2016,FOOD SCIENTISTS AND TECHNOLOGISTS,487,55745.92797
3616,2016,FOOD SERVICE MANAGERS,146,49022.44932
3617,2016,"FOREIGN LANGUAGE & LIT TEACHERS, POSTSECONDARY",1,40549.92
3618,2016,"FOREIGN LANGUAGE AND LITERATURE TEACHERS,",478,46181.63054
3619,2016,"FOREIGN LANGUAGE AND LITERATURE TEACHERS, POSTSECO",19,44212.50526
3620,2016,"FOREIGN LANGUAGE AND LITERATURE TEACHERS, POSTSECONDARY",1,41330
3621,2016,"FOREIGN LANGUAGE LITERATURE TEACHERS, POSTSECOND",1,29760
3622,2016,FORENSIC SCIENCE TECHNICIANS,5,53982.16
3623,2016,FOREST AND CONSERVATION TECHNICIANS,2,31553.6
3624,2016,FORESTERS,6,48415.5
3625,2016,"FORESTRY AND CONSERVATION SCIENCE TEACHERS,",11,56384.90909
3626,2016,"FRAUD EXAMINERS, INVESTIGATORS AND ANALYSTS",1,41683
3627,2016,FREIGHT AND CARGO INSPECTORS,5,25210
3628,2016,FUNDRAISERS,46,49774.81739
3629,2016,GAMING MANAGERS,2,43118.4
3630,2016,GENERAL AND OPERATIONS MANAGER,2,64230
3631,2016,GENERAL AND OPERATIONS MANAGERS,1708,101053.806
3632,2016,GENERAL AND OPERATIONS MANAGERSE,1,68702
3633,2016,GENETIC COUNSELORS,26,57071.81385
3634,2016,GENETICISTS,3,40913.33333
3635,2016,GEOGRAPHERS,74,43411.55676
3636,2016,"GEOGRAPHY TEACHERS, POSTSECONDARY",68,50620.60544
3637,2016,GEOLOGICAL AND PETROLEUM TECHNICIANS,70,56903.45714
3638,2016,"GEOSCIENTISTS, EXCEPT HYDROLOGISTS AND GEOGRAPHERS",327,82556.59021
3639,2016,GEOSPATIAL INFORMATION SCIENTISTS AND TECHNOLOGIST,3,60299
3640,2016,GRADUATE TEACHING ASSISTANTS,15,33286.97333
3641,2016,GRAPHIC DESIGNER,28,57432.57143
3642,2016,GRAPHIC DESIGNERS,1922,52137.29623
3643,2016,"HAIRDRESSERS, HAIRSTYLISTS, AND COSMETOLOGISTS",2,28755.8
3644,2016,HARDWARD ENGINEERS,1,52811
3645,2016,"HEALTH AND SAFETY ENGINEERS, EXCEPT MINING SAFETY",152,78994.46447
3646,2016,HEALTH DIAGNOSING AND TREATING PRACTITIONERS,1,76419
3647,2016,"HEALTH DIAGNOSING AND TREATING PRACTITIONERS, ALL",481,52983.20333
3648,2016,"HEALTH DIAGNOSING AND TREATING PRACTITIONERS, ALL OTHER",1,38646.4
3649,2016,HEALTH EDUCATORS,150,45333.428
3650,2016,"HEALTH SPECIALITIES TEACHERS, POSTSECONDARY",25,40424.496
3651,2016,"HEALTH SPECIALITY TEACHERS, POSTSECONDARY",1,134290
3652,2016,"HEALTH SPECIALTIES TEACHERS, POSTSECONDARY",1485,79057.42864
3653,2016,"HEALTH TECHNOLOGISTS AND TECHNICIANS, ALL OTHER",38,41250.49474
3654,2016,"HEALTH TECHNOLOGISTS AND TECHNICIANS, ALL OTHER*",2,51626
3655,2016,HEALTHCARE PRACTITIONERS AND TECHNICAL WORKER,3,40872
3656,2016,HEALTHCARE PRACTITIONERS AND TECHNICAL WORKERS,59,48086.84746
3657,2016,"HEALTHCARE PRACTITIONERS AND TECHNICAL WORKERS,",603,51769.18859
3658,2016,"HEALTHCARE PRACTITIONERS AND TECHNICAL WORKERS, AL",11,52079.27273
3659,2016,HEALTHCARE SOCIAL WORKERS,62,44810.37323
3660,2016,"HEALTHCARE SUPPORT WORKERS, ALL OTHER",11,33934.14545
3661,2016,"HEATING, AIR CONDITIONING, AND REFRIGERATION",2,39790.4
3662,2016,"HELPERS--INSTALLATION, MAINTENANCE, AND REPAIR",1,26000
3663,2016,"HELPERS--PAINTERS, PAPERHANGERS, PLASTERERS, AND",1,25916.8
3664,2016,HELPERS--PRODUCTION WORKERS,1,28246
3665,2016,HISTORIANS,11,40427.8
3666,2016,"HISTORY TEACHERS, POSTSECONDARY",91,51422.93374
3667,2016,"HOME ECONOMICS TEACHERS, POSTSECONDARY",19,47909.89474
3668,2016,HOME HEALTH AIDES,1,23753.6
3669,2016,HOSPITALISTS,9,158479.2222
3670,2016,"HOSTS AND HOSTESSES, RESTAURANT, LOUNGE, AND",1,44844.8
3671,2016,"HOTEL, MOTEL, AND RESORT DESK CLERKS",1,28642
3672,2016,HUMAN FACTORS ENGINEERS AND ERGONOMISTS,1,80870
3673,2016,"HUMAN RESOURCES ASSISTANTS, EXCEPT PAYROLL AND",17,35620.64706
3674,2016,HUMAN RESOURCES MANAGER,1,105000
3675,2016,HUMAN RESOURCES MANAGERS,265,109190.0279
3676,2016,HUMAN RESOURCES SPECIALIST,4,64511.25
3677,2016,HUMAN RESOURCES SPECIALISTS,1165,53011.12034
3678,2016,"HUMAN RESOURCES, TRAINING, AND LABOR RELATIONS",6,45971.43333
3679,2016,HYDROLOGISTS,51,59853.1851
3680,2016,INDUSTRIAL ENGINEER,4,61240.5
3681,2016,INDUSTRIAL ENGINEERING TECHNICIANS,25,47129.92
3682,2016,INDUSTRIAL ENGINEERING TECHNOLOGISTS,1,61580
3683,2016,INDUSTRIAL ENGINEERS,2816,72503.20169
3684,2016,INDUSTRIAL PRODUCTION MANAGERS,590,92243.32251
3685,2016,INDUSTRIAL SAFETY AND HEALTH ENGINEERS,1,66414
3686,2016,INDUSTRIAL-ORGANIZATIONAL PSYCHOLOGISTS,50,81386.408
3687,2016,INFORMATICS NURSE SPECIALISTS,3,60236.66667
3688,2016,"INFORMATION AND RECORD CLERKS, ALL OTHER",2,32625
3689,2016,INFORMATION SECURITY ANALYST,1,73653
3690,2016,INFORMATION SECURITY ANALYSTS,1289,84896.12599
3691,2016,"INFORMATION SECURITY ANALYSTS, WEB DEVELOPERS, AND",2,58057.5
3692,2016,INFORMATION TECHNOLOGY PROJECT MANAGER,4,78520
3693,2016,INFORMATION TECHNOLOGY PROJECT MANAGERS,995,90375.51156
3694,2016,"INSPECTORS, TESTERS, SORTERS, SAMPLERS, AND",3,47382.66667
3695,2016,"INSTALLATION, MAINTENANCE, AND REPAIR WORKERS, ALL",3,36490.26667
3696,2016,INSTRUCTIONAL COORDINATOR,2,57283
3697,2016,INSTRUCTIONAL COORDINATORS,493,49308.01201
3698,2016,INSTRUCTIONAL DESIGNERS AND TECHNOLOGISTS,7,59181.14286
3699,2016,INSURANCE CLAIMS AND POLICY PROCESSING CLERKS,2,26145.6
3700,2016,INSURANCE SALES AGENTS,15,54594.42667
3701,2016,INSURANCE UNDERWRITERS,64,63206.34375
3702,2016,INTELLIGENCE ANALYST,5,54858
3703,2016,INTERIOR DESIGNER,1,80808
3704,2016,INTERIOR DESIGNERS,505,45317.09545
3705,2016,INTERNIST,3,155895.9333
3706,2016,"INTERNIST, GENERAL",2,124186
3707,2016,INTERNISTS,1,187200
3708,2016,"INTERNISTS, GENERAL",1857,143630.3944
3709,2016,INTERPRETERS AND TRANSLATORS,224,41119.69286
3710,2016,"INTERVIEWERS, EXCEPT ELIGIBILITY AND LOAN",2,33966.5
3711,2016,INVESTMENT FUND MANAGERS,3,112999.3333
3712,2016,JEWELERS AND PRECIOUS STONE AND METAL WORKERS,4,43794.45
3713,2016,JUDICIAL LAW CLERKS,242,49975.92645
3714,2016,"KINDERGARTEN TEACHERS, EXCEPT SPECIAL EDUCATION",174,42775.98667
3715,2016,LABOR RELATIONS SPECIALISTS,12,65175.975
3716,2016,LANDSCAPE ARCHITECTS,167,53279.1485
3717,2016,"LAW TEACHERS, POSTSECONDARY",37,84381.41405
3718,2016,LAWYER,2,72404.8
3719,2016,LAWYERS,1273,110622.3166
3720,2016,LEGAL SECRETARIES,3,40851.06667
3721,2016,"LEGAL SUPPORT WORKERS, ALL OTHER",121,53574.15372
3722,2016,LIBRARIANS,52,55404.06615
3723,2016,"LIBRARY SCIENCE TEACHERS, POSTSECONDARY",12,48880.83333
3724,2016,LIBRARY TECHNICIANS,2,33623
3725,2016,LICENSED PRACTICAL AND LICENSED VOCATIONAL NURSES,1,36566.4
3726,2016,LIFE SCIENTISTS,1,46051
3727,2016,"LIFE SCIENTISTS, ALL OTHER",219,54310.14703
3728,2016,"LIFE, PHYSICAL, AND SOCIAL SCIENCE TECHNICIANS,",69,40243.22029
3729,2016,"LIFE, PHYSICAL, AND SOCIAL SCIENCE TECHNICIANS, AL",1,76686
3730,2016,"LIFEGUARDS, SKI PATROL, AND OTHER RECREATIONAL",2,22796.8
3731,2016,LOAN COUNSELORS,1,37378
3732,2016,LOAN INTERVIEWERS AND CLERKS,1,40373
3733,2016,LOAN OFFICERS,38,55489.31579
3734,2016,LODGING MANAGER,1,84926
3735,2016,LODGING MANAGERS,154,56350.81948
3736,2016,LOGISTICIANS,1478,63514.92309
3737,2016,LOGISTICS ANALYSTS,7,55773.8
3738,2016,LOGISTICS ENGINEERS,5,62930.08
3739,2016,LOGISTICS MANAGER,1,64373.4
3740,2016,MACHINISTS,1,29910
3741,2016,"MAINTENANCE AND REPAIR WORKERS, GENERAL",1,29369.6
3742,2016,MANAGEMENT ANALYST,210,91033.58667
3743,2016,MANAGEMENT ANALYSTS,13859,75141.61081
3744,2016,"MANAGERS, ALL OTHER",643,96131.6282
3745,2016,MANGEMENT ANALYSTS,1,68557
3746,2016,MANUFACTURING ENGINEERING TECHNOLOGISTS,1,32594
3747,2016,MANUFACTURING ENGINEERS,25,62132.832
3748,2016,MARINE ENGINEERS AND NAVAL ARCHITECTS,123,86579.72683
3749,2016,MARKET RESEACH ANALYSTS AND MARKETING SPECIALISTS,1,50086
3750,2016,MARKET RESEARCH ANALYST,1,39353.6
3751,2016,MARKET RESEARCH ANALYST AND MARKETING SPECIALISTS,2,62441.5
3752,2016,MARKET RESEARCH ANALYSTS,3,63932.46667
3753,2016,MARKET RESEARCH ANALYSTS & MARKETING SPECIALISTS,2,53331
3754,2016,MARKET RESEARCH ANALYSTS AND MARKESTING SPECIALISTS,1,54122
3755,2016,MARKET RESEARCH ANALYSTS AND MARKETING,167,49633.6479
3756,2016,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALIST,1,71635
3757,2016,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,6977,55971.91971
3758,2016,MARKETING MANAGER,8,128714.125
3759,2016,MARKETING MANAGERS,2426,117428.0816
3760,2016,MARKETING RESEARCH ANALYSTS & MARKETING SPECIALIST,1,46134
3761,2016,MARRIAGE AND FAMILY THERAPISTS,38,38596.98421
3762,2016,MASSAGE THERAPISTS,2,39010.4
3763,2016,MATERIAL ENGINEERS,2,71885
3764,2016,MATERIALS ENGINEER,4,88405.5
3765,2016,MATERIALS ENGINEERS,1090,80493.24459
3766,2016,MATERIALS SCIENTISTS,636,60198.72767
3767,2016,"MATHEMATICAL SCIENCE OCCUPATIONS, ALL OTHER",42,55984.45714
3768,2016,"MATHEMATICAL SCIENCE TEACHERS, POSTSECONDARY",641,48064.74145
3769,2016,"MATHEMATICAL TEACHERS, POSTSECONDARY",1,42103
3770,2016,MATHEMATICAL TECHNICIANS,24,46639.34167
3771,2016,MATHEMATICIANS,415,79291.27113
3772,2016,MECHANICAL DRAFTERS,41,45689.33659
3773,2016,MECHANICAL ENGINEER,37,67722.2973
3774,2016,MECHANICAL ENGINEERING TECHNICIANS,40,47857.545
3775,2016,MECHANICAL ENGINEERS,8315,72144.67466
3776,2016,"MECHANICAL ENGINEERS, NON R&AMP;D",7,51063.85714
3777,2016,"MECHANICAL ENGINEERS, NON R&D",2,56316
3778,2016,"MECHANICAL ENGINEERS, NON-R&AMP;D",1,56285
3779,2016,"MECHANICAL ENGINEERS, NON-R&D",10,61674.2
3780,2016,"MECHANICAL ENGINEERS, R&AMP;D",19,51085.97895
3781,2016,"MECHANICAL ENGINEERS, R&D",135,49986.34074
3782,2016,MECHANICAL ENIGNEERS,1,114587
3783,2016,MECHATRONICS ENGINEERS,4,58094.25
3784,2016,"MEDIA AND COMMUNICATION EQUIPMENT WORKERS, ALL",3,85453.33333
3785,2016,"MEDIA AND COMMUNICATION WORKERS, ALL OTHER",104,38862.41154
3786,2016,MEDICAL AND CLINCIAL LABORATORY TECHNOLOGISTS,1,42806
3787,2016,MEDICAL AND CLINICAL LABORATORY TECHNICIANS,17,35982.81176
3788,2016,MEDICAL AND CLINICAL LABORATORY TECHNOLOGIST,1,41018
3789,2016,MEDICAL AND CLINICAL LABORATORY TECHNOLOGISTS,877,50312.92123
3790,2016,MEDICAL AND HEALTH SERVICES MANAGERS,671,76467.32686
3791,2016,MEDICAL APPLIANCE TECHNICIANS,1,28184
3792,2016,MEDICAL ASSISTANTS,4,27994.5
3793,2016,MEDICAL EQUIPMENT PREPARERS,1,150000
3794,2016,MEDICAL EQUIPMENT REPAIRERS,1,51834
3795,2016,MEDICAL RECORDS AND HEALTH INFORMATION TECHNICIANS,11,45767.47273
3796,2016,MEDICAL SCIENTISTS,2,103313.7
3797,2016,MEDICAL SCIENTISTS EXCEPT EPIDEMIOLOGISTS,1,41870
3798,2016,"MEDICAL SCIENTISTS, EXCEPT EPIDEMIOLOGIST",1,41870
3799,2016,"MEDICAL SCIENTISTS, EXCEPT EPIDEMIOLOGISTS",3608,50843.91748
3800,2016,"MEDICAL SCIENTISTS, EXCEPT EPIDEMIOLOGITS",1,76149
3801,2016,MEDICAL SECRETARIES,1,38667.2
3802,2016,"MEDICAL SEICENTISTS, EXCEPT EPIDEMIOLOGISTS",1,66123
3803,2016,MEDICAL TECHNOLOGISTS,1,38084.8
3804,2016,MEDICAL TRANSCRIPTIONISTS,1,21736
3805,2016,"MEETING, CONVENTION AND EVENT PLANNERS",1,61942
3806,2016,"MEETING, CONVENTION, AND EVENT PLANNERS",203,44021.50148
3807,2016,"MEETING, CONVENTION, AND EVENT PLANNERS*",4,48895.5
3808,2016,MENTAL HEALTH AND SUBSTANCE ABUSE SOCIAL WORKERS,45,34088.39022
3809,2016,MENTAL HEALTH COUNSELORS,146,37583.54932
3810,2016,"METAL WORKERS AND PLASTIC WORKERS, ALL OTHER",1,42411
3811,2016,MICROBIOLOGISTS,407,46965.09602
3812,2016,"MIDDLE SCHOOL TEACHERS, EXCEPT SPECIAL AND",423,44293.6578
3813,2016,"MIDDLE SCHOOL TEACHERS, EXCEPT SPECIAL AND CAREER/",15,39392.06667
3814,2016,"MIDDLE SCHOOL TEACHERS, EXCEPT SPECIAL AND VOCATIO",4,36475.5
3815,2016,MILLWRIGHTS,1,41475
3816,2016,MINING AND GEOLOGICAL ENGINEERS,2,69638
3817,2016,"MINING AND GEOLOGICAL ENGINEERS, INCLUDING MINING",86,82057.73953
3818,2016,MODELS,20,77824.24
3819,2016,MOLECULAR AND CELLULAR BIOLOGISTS,34,45837.61765
3820,2016,MULTIMEDIA ARTISTS AND ANIMATORS,488,61209.91385
3821,2016,MUSEUM TECHNICIANS AND CONSERVATORS,20,46438.08
3822,2016,MUSIC DIRECTORS AND COMPOSERS,52,40035.9
3823,2016,MUSICIANS AND SINGERS,16,49236.1275
3824,2016,"MUSICIANS, INSTRUMENTAL",1,60028.8
3825,2016,NANOTECHNOLOGY ENGINEERING TECHNOLOGISTS,1,41912
3826,2016,NATURAL SCIENCE MANAGERS,1,49587
3827,2016,NATURAL SCIENCES MANAGERS,289,116077.3225
3828,2016,NETWORK & COMPUTER SYSTEMS ADMINISTRATORS,2,63856
3829,2016,NETWORK ADMINISTRATOR,1,60320
3830,2016,NETWORK AND COMPUTER SYSTEMS,1,63294
3831,2016,NETWORK AND COMPUTER SYSTEMS ADMINISTRATOR,250,75014.504
3832,2016,NETWORK AND COMPUTER SYSTEMS ADMINISTRATORS,9876,67951.06517
3833,2016,NETWORK AND COMPUTER SYSTEMS ADMINISTRATORS*,69,71950.92174
3834,2016,NETWORK AND COMPUTER SYSTEMS ADMINSTRATORS,3,94889.33333
3835,2016,NETWORK AND SYSTEMS ADMINISTRATORS,1,76773
3836,2016,NETWORK COMPUTER SYSTEMS ADMINISTRATOR,1,65395
3837,2016,NETWORK COMPUTER SYSTEMS ADMINISTRATORS,2,74381
3838,2016,NETWORK SYSTEMS AND DATA COMMUNICATIONS ANALYSTS,1,54100.8
3839,2016,NEUROLOGISTS,4,156897.25
3840,2016,NUCLEAR ENGINEERS,36,77768.97222
3841,2016,NUCLEAR TECHNICIANS,2,58146.5
3842,2016,NURSE ANESTHETISTS,2,107408
3843,2016,NURSE MIDWIVES,1,99944
3844,2016,NURSE PRACTITIONERS,93,82330.6129
3845,2016,"NURSING INSTRUCTORS AND TEACHERS, POSTSECONDARY",53,52416.42415
3846,2016,OBSTETRICIANS AND GYNECOLOGISTS,125,151947.592
3847,2016,OCCUPATIONAL HEALTH AND SAFETY SPECIALISTS,75,60979.8
3848,2016,OCCUPATIONAL HEALTH AND SAFETY TECHNICIANS,2,46363.2
3849,2016,OCCUPATIONAL THERAPISTS,513,64832.354
3850,2016,"OFFICE AND ADMINISTRATIVE SUPPORT WORKERS, ALL",17,34791.02353
3851,2016,"OFFICE CLERKS, GENERAL",3,27063.73333
3852,2016,OPERATING ENGINEERS AND OTHER CONSTRUCTION,1,45000
3853,2016,OPERATION RESEARCH ANALYSTS,1,76627
3854,2016,OPERATIONS RESEARCH ANALYST,13,60592.01538
3855,2016,OPERATIONS RESEARCH ANALYSTS,7024,73249.61895
3856,2016,OPHTHALMIC MEDICAL TECHNICIANS,1,44782
3857,2016,OPTOMETRISTS,87,87898.37241
3858,2016,ORAL AND MAXILLOFACIAL SURGEONS,10,92866.6
3859,2016,ORTHODONTISTS,20,164982.46
3860,2016,ORTHOTISTS AND PROSTHETISTS,14,54654.92857
3861,2016,ORTHOTISTS AND PROTHETISTS,4,52707.25
3862,2016,PACKAGING AND FILLING MACHINE OPERATORS AND,1,123531
3863,2016,PARALEGALS AND LEGAL ASSISTANTS,196,48134.97347
3864,2016,PARALEGALS AND LEGAL ASSISTANTS*,5,64143.2
3865,2016,PAYROLL AND TIMEKEEPING CLERKS,3,36503.93333
3866,2016,"PEDIATRICIANS, GENERAL",411,131528.6998
3867,2016,"PERSONAL CARE AND SERVICE WORKERS, ALL OTHER",2,23649.6
3868,2016,PERSONAL FINANCIAL ADVISORS,133,77527.86617
3869,2016,PERSONNEL RECRUITERS,1,79602
3870,2016,PETROLEUM ENGINEER,1,118394
3871,2016,PETROLEUM ENGINEERS,231,109312.2675
3872,2016,PHARMACISTS,857,105097.7125
3873,2016,PHARMACY AIDES,1,29432
3874,2016,PHARMACY TECHNICIANS,29,31034.26897
3875,2016,"PHILOSOPHY AND RELIGION TEACHERS, POSTSECONDARY",141,48214.08858
3876,2016,PHOTOGRAPHERS,10,37492
3877,2016,PHOTONICS ENGINEERS,2,87194
3878,2016,"PHYSICAL SCIENTISTS, ALL OTHER",143,61948.57902
3879,2016,PHYSICAL THERAPIST,3,60715
3880,2016,PHYSICAL THERAPIST AIDES,2,28652
3881,2016,PHYSICAL THERAPIST ASSISTANTS,18,47432.97778
3882,2016,PHYSICAL THERAPISTS,2928,66176.96365
3883,2016,PHYSICIAN ASSISTANTS,48,83642.69583
3884,2016,"PHYSICIANS &AMP; SURGEONS, ALL OTHER",1,49294
3885,2016,PHYSICIANS AND SURGEONS,6,186659
3886,2016,"PHYSICIANS AND SURGEONS, ALL OTHER",5205,118888.2341
3887,2016,"PHYSICIANS AND SURGEONS, ALL OTHERS",1,187200
3888,2016,PHYSICIST,1,46259
3889,2016,PHYSICISTS,705,60681.31779
3890,2016,"PHYSICS TEACHERS, POSTSECONDARY",176,54166.91176
3891,2016,"PLUMBERS, PIPEFITTERS, AND STEAMFITTERS",1,36691.2
3892,2016,PODIATRISTS,20,72926.4625
3893,2016,"POETS, LYRICISTS AND CREATIVE WRITERS",1,49857.6
3894,2016,POLICE AND SHERIFF'S PATROL OFFICERS,1,55452
3895,2016,"POLITICAL SCIENCE TEACHERS, POSTSECONDARY",122,51942.8
3896,2016,POLITICAL SCIENTISTS,70,70097.702
3897,2016,"POST-SECONDARY TEACHERS, ALL OTHER",1,44000
3898,2016,"POSTSECONDARY TEACHERS, ALL OTHER",161,50009.11056
3899,2016,"PRESCHOOL TEACHERS, EXCEPT SPECIAL EDUCATION",152,30934.39474
3900,2016,PRINTING PRESS OPERATORS,1,35339.2
3901,2016,PRIVATE DETECTIVES AND INVESTIGATORS,3,47112
3902,2016,PROCUREMENT CLERKS,5,48476.6
3903,2016,PRODUCERS,5,66071.192
3904,2016,PRODUCERS AND DIRECTORS,283,67381.65018
3905,2016,"PRODUCTION WORKERS, ALL OTHER",2,51906.2
3906,2016,"PRODUCTION, PLANNING, AND EXPEDITING CLERKS",15,42194.89333
3907,2016,PROJECT MANAGER,1,111176
3908,2016,PROOFREADERS AND COPY MARKERS,4,37154.15
3909,2016,"PROPERTY, REAL ESTATE MANAGERS",1,73486
3910,2016,"PROPERTY, REAL ESTATE, AND COMMUNITY ASSOCIATION",50,63502.536
3911,2016,"PROPERTY,REAL ESTATE,COMMUNITY ASSOCIATION MANAGER",1,50294
3912,2016,PROSTHODONTISTS,8,83145.725
3913,2016,PSYCHIATRISTS,359,144824.8556
3914,2016,"PSYCHOLOGISTS, ALL OTHER",75,49565.74667
3915,2016,"PSYCHOLOGY TEACHERS, POSTSECONDARY",142,49355.62887
3916,2016,PUBLIC RELATIONS AND FUNDRAISING MANAGERS,188,102913.65
3917,2016,PUBLIC RELATIONS MANAGERS,1,98072
3918,2016,PUBLIC RELATIONS SPECIALIST,2,52577
3919,2016,PUBLIC RELATIONS SPECIALISTS,1102,47875.34048
3920,2016,"PURCHASING AGENTS, EXCEPT WHOLESALE, RETAIL,",1,73050
3921,2016,"PURCHASING AGENTS, EXCEPT WHOLESALE, RETAIL, AND",175,54067.80343
3922,2016,"PURCHASING AGENTS, EXCEPT WHOLESALE, RETAIL, AND F",3,56791
3923,2016,PURCHASING MANAGER,1,106330
3924,2016,PURCHASING MANAGERS,290,95138.45241
3925,2016,QUALITY CONTROL ANALYSTS,1,52020.8
3926,2016,QUALITY CONTROL SYSTEMS MANAGER,2,122283
3927,2016,QUALITY CONTROL SYSTEMS MANAGERS,9,89294.44444
3928,2016,RADIATION THERAPISTS,4,86304.25
3929,2016,RADIO AND TELEVISION ANNOUNCERS,1,22298
3930,2016,RADIOLOGIC TECHNOLOGISTS,2,41225.4
3931,2016,RADIOLOGISTS,1,50794
3932,2016,REAL ESTATE BROKERS,5,60494.6
3933,2016,REAL ESTATE SALES AGENTS,2,62160.8
3934,2016,RECEPTIONISTS AND INFORMATION CLERKS,2,21725.6
3935,2016,"RECREATION AND FITNESS STUDIES TEACHERS,",84,43635.49821
3936,2016,"RECREATION AND FITNESS STUDIES TEACHERS, POSTSECON",7,36924.91429
3937,2016,RECREATION WORKERS,60,24356.50667
3938,2016,RECREATIONAL THERAPISTS,24,40825.68333
3939,2016,"REFRACTORY MATERIALS REPAIRERS, EXCEPT BRICKMASONS",1,119995.2
3940,2016,REGISTERED NURSES,185,63053.80962
3941,2016,REGULATORY AFFAIRS MANAGERS,6,99952
3942,2016,REGULATORY AFFAIRS SPECIALIST,3,68869
3943,2016,REGULATORY AFFAIRS SPECIALISTS,8,78772.25
3944,2016,REHABILITATION COUNSELORS,126,30169.20746
3945,2016,"RELIGIOUS WORKERS, ALL OTHER",11,24941.10909
3946,2016,REPORTERS AND CORRESPONDENTS,256,38700.91031
3947,2016,RESERVATION AND TRANSPORTATION TICKET AGENTS AND,1,40000
3948,2016,RESIDENTIAL ADVISORS,19,29204.36842
3949,2016,RESPIRATORY THERAPISTS,4,49712
3950,2016,RETAIL SALESPERSONS,9,31948.8
3951,2016,RISK MANAGEMENT SPECIALISTS,1,82035
3952,2016,ROBOTICS ENGINEERS,2,83543
3953,2016,"SALES AND RELATED WORKERS, ALL OTHER",19,37254.30526
3954,2016,"SALES AND RELATED WORKERS, ALL OTHER*",1,27393.6
3955,2016,SALES ENGINEER,55,107898.6727
3956,2016,SALES ENGINEERS,1955,93636.20407
3957,2016,SALES MANAGER,3,98903.66667
3958,2016,SALES MANAGERS,940,100653.6104
3959,2016,SALES MANGERS,1,160368
3960,2016,"SALES REPRESENTATIVES OF SERVICES, EXCEPT",4,73231.5
3961,2016,"SALES REPRESENTATIVES, SERVICES, ALL OTHER",47,51223.5234
3962,2016,"SALES REPRESENTATIVES, WHOLESALE AND",216,61757.21481
3963,2016,"SALES REPRESENTATIVES, WHOLESALE AND MANUFACT",1,101379
3964,2016,"SALES REPRESENTATIVES, WHOLESALE AND MANUFACTURING",6,55168.16667
3965,2016,"SALESREPRESENTATIVES,WHOLESALEMANUFACTURING,TECHNI",1,79934
3966,2016,SEARCH MARKETING STRATEGISTS,3,73548.66667
3967,2016,SECONDARY SCHOOL TEACHERS,14,53981.50571
3968,2016,"SECONDARY SCHOOL TEACHERS,",1,49230
3969,2016,"SECONDARY SCHOOL TEACHERS, EXCEPT  SPECIAL AND CAR",1,41540
3970,2016,"SECONDARY SCHOOL TEACHERS, EXCEPT SPECIAL",2,49432.5
3971,2016,"SECONDARY SCHOOL TEACHERS, EXCEPT SPECIAL AND",1033,46829.30863
3972,2016,"SECONDARY SCHOOL TEACHERS, EXCEPT SPECIAL AND CAR",2,56695.08
3973,2016,"SECONDARY SCHOOL TEACHERS, EXCEPT SPECIAL AND CARE",36,47240.05
3974,2016,"SECONDARY SCHOOL TEACHERS, EXCEPT SPECIAL AND CAREER/TECHNICAL EDUCATION",2,34236.8
3975,2016,"SECONDARY SCHOOL TEACHERS, EXCEPT SPECIAL CAREER/T",1,46593
3976,2016,"SECONDARY SCHOOL TEACHERS, EXCEPT SPECIAL EDUCATIO",1,43780
3977,2016,"SECONDARY SCHOOL TEACHERS,EXCEPT SPECIAL AND CAREE",2,50268.605
3978,2016,"SECRETARIES AND ADMINISTRATIVE ASSISTANTS, EXCEPT",7,31021.77143
3979,2016,SECURITIES COMMODITIES FIN SERVICES SALES AGENTS,1,112029
3980,2016,"SECURITIES, COMMODITIES, AND FINANCIAL",2,50731.5
3981,2016,"SECURITIES, COMMODITIES, AND FINANCIAL SA",1,112029
3982,2016,"SECURITIES, COMMODITIES, AND FINANCIAL SERVICE SAL",1,95826
